Batch,Gene,sgRNA,AEI,A2CEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
BETA,SMIM10,SMIM10_1,1.03508745111,0.0479008426093,0.0740402004333,0.100075605115,0.0524835463893,0.218274760673
BETA,SLC39A6,SLC39A6_3,1.04408408626,0.0553717339942,0.0822483481681,0.105471704353,0.053961254573,0.231052136825
BETA,SLC6A6,SLC6A6_2,1.06648793492,0.0533022320101,0.0757769716569,0.107350642246,0.0497002990413,0.223923365256
BETA,SMIM10,SMIM10_3,1.0507393769,0.0532859926631,0.0803644111323,0.100079890418,0.051849075685,0.217530696855
BETA,SLC39A1,SLC39A1_3,1.04841431429,0.0532071857136,0.0776086093933,0.104860279542,0.0546025195349,0.224270713758
BETA,SMIM15,SMIM15_3,1.05526064049,0.0505134459835,0.0784597563934,0.10314987686,0.0503989343593,0.21955193955
BETA,SLC6A8,SLC6A8_2,1.06108807876,0.0531533207537,0.0801335491443,0.107220949797,0.0595485731101,0.22205893414
BETA,SLITRK3,SLITRK3_2,1.01315353219,0.0507982321638,0.0777779733126,0.104281163174,0.0545257349105,0.222955286765
BETA,SLC66A1,SLC66A1_3,1.01331680346,0.0528894191007,0.0787350622749,0.102930388677,0.0518839045751,0.221144460713
BETA,SLC38A7,SLC38A7_3,1.06319718805,0.0546162813126,0.0784156579883,0.107590401312,0.0501855386895,0.220406364949
BETA,SLC4A11,SLC4A11_2,1.05683344922,0.0534880458339,0.0816868362799,0.104135459598,0.0541637805678,0.225436338596
BETA,SLC39A13,SLC39A13_1,1.04471607092,0.0532874081813,0.0773003863308,0.102623779232,0.0523904399887,0.222490936172
BETA,SLC7A5,SLC7A5_2,1.03967446815,0.054486037832,0.0778397065341,0.100522143513,0.0526021359623,0.223839730327
BETA,SLC7A3,SLC7A3_3,1.06271830918,0.0550736002098,0.0822726686764,0.10584931708,0.0564838525075,0.229988641514
BETA,SLC46A1,SLC46A1_1,1.0682694132,0.0527148260448,0.0726742550326,0.100649145147,0.0505171622022,0.219489506917
BETA,SMIM29,SMIM29_2,1.01919123505,0.0534071119424,0.0805938323903,0.0989914664387,0.0538141166976,0.226265983585
BETA,SMCR8,SMCR8_3,1.06246219791,0.057211266649,0.0773714776216,0.0991828331277,0.0549984827453,0.229269864073
BETA,SLC50A1,SLC50A1_2,1.10839036799,0.0513952113776,0.0794460759759,0.10384441342,0.0510779976567,0.216466313166
BETA,SLC39A10,SLC39A10_3,1.02583242852,0.0533558352362,0.0798501583907,0.101152315467,0.0518660133732,0.22619919025
BETA,SLC6A6,SLC6A6_1,1.07562031718,0.0550610058395,0.0797449040593,0.10415286532,0.0546042930283,0.226103991002
BETA,SLC66A3,SLC66A3_1,1.0580903243,0.0524397626766,0.0769533390021,0.104776611344,0.0539503553938,0.220146000828
BETA,SLC52A2,SLC52A2_1,1.05753908089,0.057354455648,0.0794731032186,0.10152511078,0.052308690301,0.227664528907
BETA,SLC39A10,SLC39A10_2,1.03613441991,0.0540394963589,0.0772766579166,0.106789980965,0.0522579621022,0.219081396278
BETA,SLC39A13,SLC39A13_3,1.065942671,0.0533348465782,0.0775061791863,0.101694230718,0.0531053007427,0.221505285369
BETA,SMIM10L2B,SMIM10L2B_2,1.04761691135,0.0517532456427,0.0805950242366,0.101268301733,0.0515731029122,0.22637286362
BETA,SMIM20,SMIM20_2,1.06177229866,0.052079736728,0.0785887564174,0.102554417526,0.0527872645782,0.217993546047
BETA,SMIM13,SMIM13_2,1.09971298624,0.0535664829707,0.0775065876453,0.104028061097,0.0543957436986,0.228290667138
BETA,SMIM10L2B,SMIM10L2B_3,1.06215109993,0.0544198491361,0.0789157869684,0.102194210235,0.0513948621208,0.221499858132
BETA,SLC4A11,SLC4A11_1,1.04573789308,0.0534325563993,0.0795454106656,0.10133924731,0.0536349802954,0.221209814423
BETA,SLCO4A1,SLCO4A1_1,1.06569209481,0.0506708356164,0.0813187308165,0.100422238479,0.0540562236405,0.224265576679
BETA,SLC52A2,SLC52A2_3,1.01892563462,0.0549975495197,0.0804395039915,0.103443448305,0.0535041094657,0.225547283658
BETA,SLC6A8,SLC6A8_3,1.05752918594,0.0519598738456,0.0783394309845,0.103622030828,0.0538318745018,0.225977306585
BETA,SLC50A1,SLC50A1_3,1.07443395459,0.0538142404707,0.0844956689839,0.101371330954,0.0539522705295,0.22660513874
BETA,SLC39A1,SLC39A1_1,1.04170972985,0.0544229612381,0.0811248200008,0.100896752905,0.0541108533735,0.226192149067
BETA,SMIM15,SMIM15_2,1.05667987517,0.0531058979528,0.080201536681,0.10350271168,0.0538327734495,0.229029679322
BETA,SLC7A5,SLC7A5_3,1.07667383988,0.0534625781636,0.0787633893953,0.100445141713,0.0531909901404,0.217602173844
BETA,SLC7A8,SLC7A8_1,1.07985214106,0.0549445440041,0.0784781145586,0.102306110291,0.0565203183811,0.22536810884
BETA,SMIM20,SMIM20_1,1.03642445378,0.0525006487149,0.0771132345912,0.102904285982,0.0531665856005,0.224797162111
BETA,SLC44A2,SLC44A2_1,1.08573170264,0.0555645462845,0.0785270779441,0.106177283238,0.0522778593479,0.226125211559
BETA,SLC7A1,SLC7A1_3,1.05439923694,0.0532037648215,0.0776549231306,0.101342587207,0.0523132154348,0.223432076523
BETA,SLC6A8,SLC6A8_1,1.06753873641,0.0526459562791,0.0784076608463,0.102838151213,0.0517046595377,0.219595109338
BETA,SLCO4A1,SLCO4A1_2,1.04217247597,0.0565870175803,0.0795783555087,0.102891788229,0.0527666474933,0.222893615981
BETA,SMIM20,SMIM20_3,1.05160650662,0.0567366669269,0.0787630808275,0.106011019165,0.0539776178397,0.227004315053
BETA,SMCR8,SMCR8_2,1.03213165265,0.0513981193769,0.0775547806057,0.100924989557,0.0535579269404,0.219769236718
BETA,SLC39A6,SLC39A6_2,1.05503846268,0.0547214116837,0.0802060219114,0.100142633082,0.0519281881551,0.227002169649
BETA,SLC7A8,SLC7A8_2,1.04924578081,0.051297392026,0.0785305153335,0.100763507722,0.0506113427475,0.216994896563
BETA,SLC9A1,SLC9A1_2,1.06658318976,0.0538679630558,0.0799590366925,0.103722334726,0.0530420478269,0.219869816282
BETA,SLX4,SLX4_2,1.13074641427,0.0536220347078,0.0783424520551,0.102544544504,0.0541506322155,0.221116851393
BETA,SLC39A6,SLC39A6_1,1.11257338994,0.0525755720272,0.0796600031122,0.104709675935,0.0467519700071,0.217735570394
BETA,SMIM10L2B,SMIM10L2B_1,1.06301512274,0.0514607349558,0.0821862278456,0.100017442787,0.055870738406,0.231232299683
BETA,SLITRK3,SLITRK3_3,1.01511565059,0.0523528735662,0.0845050617528,0.103254720863,0.0553211605067,0.228198132268
BETA,SLC38A5,SLC38A5_2,1.07163015399,0.0518446185193,0.0758717379768,0.102800603991,0.0514391030024,0.221227401046
BETA,SMIM29,SMIM29_3,1.06061322129,0.0522914752577,0.0820371409557,0.103496529892,0.0506542780703,0.221936031814
BETA,SLC41A1,SLC41A1_2,1.07347798203,0.0534588422027,0.0770117887523,0.102968935822,0.0531416443272,0.225063034407
BETA,SLC7A3,SLC7A3_2,1.05729806506,0.0561818502353,0.0835000716463,0.105667990196,0.0555215948558,0.23249360838
BETA,SMIM13,SMIM13_1,1.08205901502,0.0548746893966,0.0817460667472,0.101187954954,0.0514951683817,0.226020391501
BETA,SLC39A13,SLC39A13_2,1.0611778057,0.0524749092947,0.0755570403154,0.10188173652,0.0513073093203,0.216813925432
BETA,SMIM29,SMIM29_1,1.06294428385,0.0549693386362,0.0805555503151,0.101191401168,0.0526465288136,0.223082730795
BETA,SLC66A3,SLC66A3_2,1.02966628304,0.0536810460519,0.076125172655,0.102278567047,0.049724024911,0.214499925387
BETA,SLC66A1,SLC66A1_2,1.07460409793,0.053240804845,0.0761461838991,0.102262411475,0.0500635215475,0.220251755952
BETA,SMIM13,SMIM13_3,1.06035219344,0.0562224555309,0.0822078270319,0.105402842865,0.0554329650363,0.227701254489
BETA,SMIM15,SMIM15_1,1.0371586996,0.0543771681927,0.0804976198312,0.100011901588,0.0530986413417,0.220675501532
BETA,SLC38A5,SLC38A5_3,1.06544830166,0.0531533738347,0.0780937049778,0.104188333302,0.0496342605917,0.219731374991
BETA,FAAP20,FAAP20_2,1.08242042833,0.0568316158167,0.081245108793,0.104549504915,0.0530396561628,0.226278442924
BETA,ENTR1,ENTR1_1,1.05554315501,0.055738036141,0.0779358435783,0.104219768113,0.0532720136096,0.227946850584
BETA,EVA1B,EVA1B_1,1.02599057076,0.052797417094,0.0789252381543,0.0985006446691,0.0525765966539,0.222257121558
BETA,EPS8L1,EPS8L1_2,1.04034927056,0.0540324449299,0.0749700495416,0.101691688395,0.0542787305871,0.219045963487
BETA,EXOC3L1,EXOC3L1_2,1.04931532357,0.0536390948473,0.0792225329767,0.100068443393,0.052640088153,0.223184977028
BETA,FABP5,FABP5_1,1.05930361772,0.056356200976,0.0796600898547,0.107017012658,0.055518692168,0.231503577174
BETA,EVA1B,EVA1B_2,1.05090641797,0.054296744942,0.0779415980741,0.105625972471,0.0524460171691,0.22375176081
BETA,EOLA2,EOLA2_3,1.04456605952,0.0562564167475,0.0836947289053,0.101158784699,0.0539992941368,0.22420616984
BETA,F2R,F2R_1,1.05371401383,0.0547398424012,0.0833187477595,0.106481277551,0.0562720967343,0.231371376138
BETA,EXT2,EXT2_2,1.01713597698,0.0549537341104,0.0789198096894,0.102955297733,0.0521401099132,0.225329043149
BETA,EXT2,EXT2_3,1.06422169715,0.0525465298854,0.0780241162503,0.102775377338,0.0531550534137,0.222156068174
BETA,EPOP,EPOP_3,1.07109936073,0.0553310026117,0.0776622334604,0.104353644147,0.0528491833403,0.226314687119
BETA,EPOP,EPOP_2,1.05615609098,0.0530872916626,0.0812633898063,0.103706178201,0.0521688004962,0.220091035046
BETA,ENTPD4,ENTPD4_1,1.07893316016,0.0543571678203,0.0766989616476,0.102361706312,0.0532604929071,0.225232980565
BETA,EPM2AIP1,EPM2AIP1_2,1.04173476306,0.0536148418026,0.0779481481588,0.0998110543814,0.0526048237148,0.21847909748
BETA,EXOC3L1,EXOC3L1_1,1.03966921839,0.0551186427731,0.081346774839,0.111279714913,0.0539375155881,0.232214411186
BETA,ERBB3,ERBB3_2,1.05912071509,0.0545490534671,0.0792474912753,0.100668748991,0.0512486587428,0.223394883278
BETA,ESRP1,ESRP1_1,1.0386834225,0.0551325807299,0.0765418815307,0.100928569756,0.0534219678456,0.224924360114
BETA,EPHX1,EPHX1_3,1.04114985086,0.0534104440304,0.0795213324914,0.100746632802,0.0522550848067,0.228640560556
BETA,EPPK1,EPPK1_1,1.05484425349,0.0573087263651,0.0812005857945,0.104341482573,0.056223532265,0.229956764635
BETA,ERRFI1,ERRFI1_1,1.07958412265,0.0540563635272,0.078080707832,0.102452128249,0.0523333073827,0.225908884289
BETA,ERGIC1,ERGIC1_1,1.04817326028,0.0539248178977,0.0814616724496,0.100732264061,0.0512374587156,0.223950831988
BETA,EPHA1,EPHA1_2,1.06149072202,0.0502100335205,0.0794781969778,0.101545671287,0.0525959716877,0.222032736668
BETA,ESYT2,ESYT2_1,1.058782751,0.0533402202985,0.0818770947374,0.100869009212,0.0543421616542,0.2242877081
BETA,ERLEC1,ERLEC1_2,1.04650743966,0.0558295601267,0.0833060005768,0.109300657806,0.0560931315964,0.237444263821
BETA,ERAL1,ERAL1_1,1.09925246018,0.0582059059452,0.0802012604313,0.107898608005,0.05215810995,0.227194742021
BETA,F2RL1,F2RL1_3,1.05427037515,0.0553640217483,0.0798504612628,0.108629354233,0.052823856411,0.223581550967
BETA,ESS2,ESS2_1,1.18165724277,0.0564661581891,0.0851182104531,0.104127511843,0.0562824827507,0.236989208226
BETA,ERGIC1,ERGIC1_3,1.02848887472,0.0553955561743,0.0769445948162,0.104392436643,0.0530296927563,0.225314094574
BETA,EPM2AIP1,EPM2AIP1_3,1.0536027858,0.0556701863557,0.0803803258576,0.0992886305252,0.0552143915075,0.227564173076
BETA,ERLIN2,ERLIN2_3,1.09204399172,0.0549776003934,0.0799484915841,0.103172672404,0.051935399411,0.22333240296
BETA,EPHX1,EPHX1_1,1.0617698535,0.0529569827549,0.0811383648349,0.102736501878,0.0560344619513,0.224232992265
BETA,FAAP20,FAAP20_3,1.05610692657,0.0532351851255,0.0794477574394,0.102896685091,0.0548384557369,0.227448387224
BETA,EVI5L,EVI5L_3,1.04254640439,0.0525844178627,0.0775053803374,0.102248152958,0.0521617886887,0.226707319633
BETA,ESD,ESD_3,1.06020292998,0.0565840166808,0.0807424958775,0.103779767401,0.0524639303571,0.220516047273
BETA,ESD,ESD_1,1.02625462815,0.0537996668313,0.0820828344854,0.106370735144,0.0533072078195,0.226831147232
BETA,ERP29,ERP29_3,1.05721623727,0.0537074786246,0.0730485522231,0.0984824515464,0.0539444800159,0.228007560023
BETA,ERLIN2,ERLIN2_1,1.05219401865,0.05336850572,0.0812036664754,0.103437461512,0.0524510984045,0.219133131261
BETA,ERBB3,ERBB3_3,1.03814819836,0.0544074229782,0.0779597908483,0.103344929525,0.0531933684103,0.220149170111
BETA,ESRP1,ESRP1_2,1.0753777958,0.0533940620264,0.0803454546714,0.098885913731,0.0546442365709,0.222410177552
BETA,EXTL2,EXTL2_1,1.0377643208,0.0529784096044,0.0788903725292,0.105997368171,0.052953880733,0.227195540409
BETA,ERGIC1,ERGIC1_2,1.07345642177,0.0554725019577,0.0842690711442,0.106847332104,0.0527144673592,0.227252290916
BETA,F2R,F2R_3,1.03715268012,0.0555238027989,0.0803537108956,0.10377881528,0.0528021951863,0.228246061051
BETA,ETNK2,ETNK2_3,1.04538778555,0.0532442375673,0.0778458361289,0.101561157613,0.0518365704813,0.217447436023
BETA,EPHB4,EPHB4_1,1.05523573952,0.0583569302258,0.0754890227892,0.107993383064,0.0576904311169,0.222039678779
BETA,ERRFI1,ERRFI1_2,1.05881491638,0.052812415944,0.0785360758942,0.100217533571,0.0514472948703,0.216082791398
BETA,ERAL1,ERAL1_2,1.10783570669,0.0516690424311,0.0799632479095,0.103606019445,0.0529115838594,0.223116513737
BETA,ENTPD4,ENTPD4_3,1.0565078905,0.0518755823745,0.0775572861597,0.10033272997,0.0527169447322,0.222611533747
BETA,EPS8L1,EPS8L1_3,1.05429443928,0.0573130673653,0.0775772419493,0.101713655553,0.0510864435956,0.221309462913
BETA,ERGIC3,ERGIC3_2,1.07044421569,0.0510911848304,0.0794692489017,0.103307502442,0.0526298342208,0.222730998615
BETA,ENTR1,ENTR1_2,1.04394745613,0.0540475081176,0.0800905253585,0.0993740697559,0.0529348603907,0.230811315246
BETA,FABP5,FABP5_2,1.04026233071,0.0543675457833,0.0785928227751,0.103349226164,0.0540630866173,0.223264701499
BETA,EXTL2,EXTL2_2,1.05825190511,0.0563490510663,0.0781985387927,0.103944561254,0.0521700322725,0.223011671157
BETA,EPHB4,EPHB4_2,1.06532287288,0.0551587290927,0.0804236669662,0.104835997569,0.053191425376,0.232619971971
BETA,ESRP1,ESRP1_3,1.03538275339,0.0584699769489,0.0784422898917,0.101129960193,0.053360745601,0.231499869009
BETA,F8A1,F8A1_2,1.04829332509,0.0532830331599,0.078023575963,0.101182209113,0.0542390922209,0.218039168612
BETA,EPOP,EPOP_1,1.0378601524,0.0576057654332,0.0799800656767,0.105647946136,0.0535287189381,0.236864821448
BETA,ETAA1,ETAA1_1,1.05242964075,0.0508199780065,0.0753843927871,0.101738092667,0.0522347970719,0.221347110534
BETA,ERAL1,ERAL1_3,1.10954184778,0.0528555619095,0.081025071336,0.103389202598,0.0530573602356,0.219194881514
BETA,EPPK1,EPPK1_2,1.08806707833,0.0570335610168,0.0813947541728,0.101855445379,0.0538879390204,0.230794958545
BETA,FAAP20,FAAP20_1,1.04764768133,0.0561467614341,0.081561641839,0.107155468307,0.0528791146929,0.224592100032
BETA,EVI5L,EVI5L_2,1.07981902242,0.0511310109581,0.0801337447913,0.0983312798433,0.0506016643615,0.21679448547
BETA,ETNK2,ETNK2_2,1.05753034783,0.053719248588,0.0778440600217,0.105259056179,0.0526420808546,0.22275127951
BETA,EPHB6,EPHB6_2,1.03177727971,0.0513741258876,0.0782168665542,0.102526654896,0.0506210643722,0.217373610312
BETA,EOLA2,EOLA2_2,1.04776471854,0.0578550839462,0.0783696374752,0.102436036903,0.0572261511204,0.223402632802
BETA,FABP5,FABP5_3,1.05220462065,0.0523874617439,0.0788379032175,0.104282177735,0.0526801554485,0.223044325232
BETA,EOLA2,EOLA2_1,1.04969327345,0.0533314487179,0.0742119878207,0.0978685523305,0.0528997058157,0.214077524604
BETA,EPHB6,EPHB6_1,1.1041908277,0.0576095905231,0.0862358288558,0.108370633073,0.054743926329,0.23338661392
BETA,EXT2,EXT2_1,1.0457518638,0.0528128778163,0.0801706599643,0.102865562389,0.0535638395158,0.224367408907
BETA,ESS2,ESS2_3,1.1098387521,0.0546799811195,0.0880422962378,0.104877320489,0.0544353419181,0.235681311311
BETA,EVA1B,EVA1B_3,1.0484336617,0.0551312854322,0.0779322566769,0.104058839152,0.0525716623728,0.230376497073
BETA,ETNK1,ETNK1_3,1.07268831123,0.0566805233225,0.0803222711911,0.100953287472,0.0528115407917,0.229837484286
BETA,ERP29,ERP29_1,1.08177195976,0.056074531011,0.078801710249,0.101748643976,0.056986198619,0.230226345135
BETA,ENTPD4,ENTPD4_2,1.0625648645,0.0548385817457,0.0782156619114,0.103877250609,0.0555096232968,0.227842946347
BETA,F2R,F2R_2,1.05035002934,0.0556041110178,0.0833143271814,0.104781181358,0.0558822080696,0.231708737571
BETA,ETNK2,ETNK2_1,1.05662965787,0.0561973045611,0.0825316615072,0.102338076824,0.0552098856156,0.230815547
BETA,ESD,ESD_2,1.07534832605,0.05600741383,0.0757476504583,0.103780540314,0.0523764045425,0.227709860998
BETA,ERBB3,ERBB3_1,1.0222040393,0.0557775068341,0.0789441092535,0.103957385594,0.0546606659258,0.221760850605
BETA,EPHA1,EPHA1_1,1.02789449028,0.0529047461068,0.0798628290333,0.101947868468,0.0529345259359,0.229008287708
BETA,ETAA1,ETAA1_3,1.07505815405,0.0544246442841,0.0785135080828,0.107075942833,0.0560076784426,0.227934488888
BETA,EXOC3L1,EXOC3L1_3,1.05226284046,0.0550934674001,0.0804348292901,0.103869940502,0.0533455763385,0.228799843432
BETA,ERGIC3,ERGIC3_3,1.04276785754,0.0546539392205,0.0802627656564,0.103624692527,0.055821380952,0.22813993688
BETA,ETNK1,ETNK1_1,1.06318662882,0.05495015867,0.0808928226597,0.101656810275,0.0532344184307,0.227812616513
BETA,F8A1,F8A1_3,1.06833556086,0.0529483127561,0.0795188648286,0.104674821195,0.0545662152154,0.227067278749
BETA,ENTR1,ENTR1_3,1.04239605813,0.0526837439867,0.0799975745028,0.10762942637,0.0520630778033,0.227076620383
BETA,F2RL1,F2RL1_2,1.06152738918,0.0554754505787,0.0774632303537,0.106272579763,0.056650485918,0.22475646084
BETA,EXOC8,EXOC8_2,1.08512663389,0.0519836649574,0.075050671881,0.102230598545,0.0535207823615,0.219703284315
BETA,EXOC8,EXOC8_1,1.09560461482,0.0525690609243,0.0781940286975,0.101869529196,0.049648801385,0.219573704808
BETA,F11R,F11R_2,1.07791121293,0.0566523612884,0.078010555085,0.104318790195,0.0527437157369,0.22552127235
BETA,EPHB6,EPHB6_3,1.05583953566,0.0561803253582,0.0804207150682,0.101956641797,0.0569352880746,0.230464877643
BETA,EPHA1,EPHA1_3,1.02864856546,0.0545747317233,0.0795099332018,0.101666565801,0.054999203781,0.232368998492
BETA,ETNK1,ETNK1_2,1.06122674413,0.0539542335682,0.0762073183609,0.0998788099456,0.0525624397013,0.218586592201
BETA,ERRFI1,ERRFI1_3,1.03497821222,0.0528677539708,0.0795719393262,0.100519783011,0.0540876456898,0.225128949762
BETA,F11R,F11R_1,1.08079717803,0.05633419705,0.0805475848728,0.105564398407,0.0536787861437,0.221582325447
BETA,ENSG00000230707,ENSG00000230707_3,1.06621631161,0.0547886118112,0.0810677868585,0.102254100974,0.0524846876858,0.222092488852
BETA,ESYT2,ESYT2_2,1.07342557175,0.0565996388916,0.0789386833829,0.104583944662,0.0551700772416,0.223977779639
BETA,EXTL2,EXTL2_3,1.0825666958,0.0561111374449,0.077983630259,0.105031602604,0.0569082886772,0.228460170747
BETA,EPM2AIP1,EPM2AIP1_1,1.04793592784,0.055111242856,0.0776769299518,0.105493079141,0.0515426269823,0.21648024423
BETA,ERLEC1,ERLEC1_3,1.06735034616,0.0549922950167,0.0835646501394,0.10509644961,0.056374654688,0.234908946754
BETA,EVI5L,EVI5L_1,1.02200232678,0.0523818850483,0.0766210005897,0.0998670774375,0.050851073596,0.215071648547
BETA,LRRC8A,LRRC8A_1,1.02561151646,0.0549719831182,0.0822370572107,0.104097501526,0.0537406757129,0.223327059013
BETA,MAGED4,MAGED4_1,1.07101190393,0.0533715171201,0.083571982036,0.102541442005,0.0508822170727,0.218619101891
BETA,LRIG2,LRIG2_3,1.05052005172,0.0567168457039,0.0801330064319,0.10233635837,0.0568836792383,0.228601526283
BETA,LRP1,LRP1_3,1.05204692639,0.0563260192128,0.0758045834047,0.102973738641,0.0510676352415,0.2208231012
BETA,LRRC59,LRRC59_1,1.057883457,0.0552401900609,0.088250058444,0.10117263835,0.0538605874335,0.229446752552
BETA,MAGT1,MAGT1_1,1.05024843808,0.0513695808052,0.0772935060104,0.103013656972,0.0510753411082,0.21354652461
BETA,LRP3,LRP3_2,1.06670780942,0.0525498774987,0.0768278255746,0.103684230553,0.0519567073447,0.223467578851
BETA,LRP8,LRP8_3,1.04565938952,0.0559981372618,0.0828797913268,0.103403971847,0.0553133766182,0.231013487068
BETA,LRPAP1,LRPAP1_3,1.11621469692,0.0587849932949,0.0877568112814,0.104436223196,0.0541614780554,0.224381580987
BETA,LYSET,LYSET_2,1.05025033892,0.0525791437306,0.0777400927685,0.103641327568,0.0547514038937,0.220348699434
BETA,LUC7L,LUC7L_2,1.04840803469,0.0513228704029,0.0791278689857,0.102231239036,0.0545984510014,0.22782276569
BETA,LZTS2,LZTS2_2,1.0322846224,0.051314466892,0.078903719672,0.102217045153,0.0526828367636,0.23034653695
BETA,LUC7L,LUC7L_3,1.0692607486,0.0533307719455,0.0788441346792,0.102145350055,0.0528755839494,0.218567689463
BETA,LYSET,LYSET_1,1.07605531693,0.0543961108582,0.0891502562282,0.110827555445,0.056215667669,0.237072791502
BETA,MANF,MANF_2,1.03569611682,0.0518557641523,0.0767507798227,0.103874671369,0.053859008876,0.217874495659
BETA,LZTS2,LZTS2_1,1.05250244841,0.0561703359807,0.0785504624794,0.105420467307,0.053683804505,0.223360559062
BETA,LRP8,LRP8_1,1.05511640572,0.0552677496181,0.079545023214,0.103415109424,0.0527843472777,0.223956958382
BETA,MAP1LC3B,MAP1LC3B_1,1.06718837946,0.0543208760584,0.0777461902307,0.10213770802,0.0521959822289,0.22592563773
BETA,LYSMD3,LYSMD3_1,1.0606504708,0.052867276856,0.0797469545721,0.103641139013,0.0528345170394,0.2286417409
BETA,LRRC61,LRRC61_2,1.03284326662,0.0535295766416,0.0750424440923,0.101694225802,0.0508452823667,0.215275407153
BETA,MAGT1,MAGT1_2,1.04780134589,0.0554435594507,0.0805380488735,0.105049983317,0.0548802821581,0.234289404364
BETA,MAGED4,MAGED4_3,1.03594253961,0.053178945806,0.0816048779787,0.106575689333,0.0524524596786,0.223426931884
BETA,LSM1,LSM1_1,1.05645302478,0.0532429514363,0.0780745264878,0.100442352019,0.053261418481,0.218914172033
BETA,LYSMD4,LYSMD4_2,1.08073195325,0.0541625284315,0.0772939608517,0.109478869838,0.0533014146358,0.225762618644
BETA,MANF,MANF_3,1.0796099422,0.0532239841701,0.0746911673783,0.1022277154,0.0514758074259,0.218989791004
BETA,MAGEF1,MAGEF1_1,1.06462925097,0.053611923308,0.0829067294219,0.103982315881,0.0551487516269,0.229207090949
BETA,LSS,LSS_2,1.06816276295,0.0541344250198,0.0797124485252,0.105536755796,0.0521797280815,0.229927856061
BETA,LTA4H,LTA4H_1,1.05464484989,0.0531167979086,0.0802931727605,0.100859300841,0.0514421220212,0.222199869758
BETA,MAN2B1,MAN2B1_2,1.05476801268,0.0535340703622,0.0778610210492,0.105587021153,0.0555543652951,0.227985044612
BETA,LUZP1,LUZP1_2,1.02501131505,0.0558426481026,0.0792876663905,0.105138301108,0.0558443941904,0.228109526429
BETA,MAN2C1,MAN2C1_2,1.08613477874,0.0522496561638,0.0769579096385,0.102121276798,0.0510101778791,0.21898714083
BETA,LRRC59,LRRC59_3,1.06769330343,0.0553618395761,0.0816070506464,0.104283583201,0.0545360747429,0.227398722593
BETA,LYSMD4,LYSMD4_3,1.03313176593,0.0546653962077,0.0850752554398,0.104109447308,0.0539656440227,0.232012914175
BETA,MAN2C1,MAN2C1_1,1.04380234668,0.0534086877714,0.0766229111169,0.103236810958,0.0527128321028,0.222256597469
BETA,LYSMD3,LYSMD3_2,1.02955483017,0.0544820961869,0.0800553426064,0.106098291008,0.0526328725605,0.223483344684
BETA,MAGT1,MAGT1_3,1.06824985275,0.0558877145604,0.081354957408,0.102250066039,0.052336998365,0.223960298252
BETA,LYSET,LYSET_3,1.07993485549,0.0554571265817,0.0838337280393,0.103201886962,0.053787787343,0.231186154786
BETA,MAP1B,MAP1B_3,1.06066714521,0.0535993918396,0.0817867743662,0.103939347864,0.0531143932513,0.226591937959
BETA,LTN1,LTN1_2,1.07182560362,0.0544167453617,0.0780373456051,0.104584201186,0.0555861845306,0.225824564039
BETA,MAN1B1,MAN1B1_1,1.06027093523,0.0526457488374,0.0781394201135,0.102859573079,0.0526167086033,0.229639340803
BETA,LRRC58,LRRC58_3,1.07075014886,0.052517388179,0.0785029438604,0.104847008259,0.0519227796907,0.214750216946
BETA,LRRC40,LRRC40_1,1.03809655832,0.0534829602714,0.0787885567584,0.105103114783,0.0536535333171,0.220650754192
BETA,LSM1,LSM1_3,1.02012371467,0.0558204072842,0.0812129256374,0.100856433421,0.0523467798872,0.227938988331
BETA,LRRC61,LRRC61_1,1.05379481983,0.0550216001393,0.0849485297023,0.103799905658,0.0543531487131,0.230491045529
BETA,LRRC61,LRRC61_3,1.0596884757,0.0571582461867,0.0813664688937,0.105177766836,0.0514270044273,0.227535495849
BETA,MAGED4B,MAGED4B_3,1.06756654888,0.0567856565572,0.0827483903514,0.1054298966,0.0545719677656,0.227746403881
BETA,MAGEF1,MAGEF1_2,1.0582189047,0.0536102734944,0.0792492321469,0.103781838762,0.0529122962466,0.222886023211
BETA,LYSMD1,LYSMD1_3,1.0367405085,0.0540731993123,0.0794488626145,0.101789690296,0.0522159332424,0.222447195847
BETA,LUC7L,LUC7L_1,1.05230697057,0.0545932946935,0.0845568260038,0.10209682455,0.0529349962276,0.223638827692
BETA,LRP1,LRP1_2,1.0454371483,0.0557128477271,0.0797571050353,0.10201364348,0.0523092883018,0.223564875869
BETA,LTA4H,LTA4H_3,1.09325317235,0.052451409558,0.0764566934653,0.0983026024453,0.0525894719006,0.215351998054
BETA,LYPLA2,LYPLA2_3,1.03728954722,0.0537467395293,0.0762875537561,0.0944910841524,0.0517092773014,0.221770003982
BETA,LYPLA2,LYPLA2_1,1.0435082845,0.0538736710968,0.0794416903307,0.104350783822,0.0532177285667,0.226631731011
BETA,LRPAP1,LRPAP1_2,1.06073149604,0.0573445488794,0.0814286089377,0.107658712024,0.0567926693145,0.230650732986
BETA,MAGED4B,MAGED4B_1,1.03928773222,0.0549149451394,0.0769938037893,0.101923392702,0.0532348455761,0.224487225128
BETA,LYSMD1,LYSMD1_1,1.13493312662,0.0592659460819,0.0830611348242,0.107530669983,0.0539357888305,0.22511708637
BETA,MACIR,MACIR_3,1.05135051513,0.0538349714556,0.0792178346875,0.104283810452,0.0522052288814,0.223631659798
