StrandDecidingMethod,Group,Sample,SamplePath,A2CEditingIndex,A2GEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TENT4B_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TENT4B_1.Aligned.sortedByCoord.52.bam,0.0584688229208,0.890333300926,0.0935222219128,0.0801757960344,0.0564600008448,0.249701370658
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TET2_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TET2_2.Aligned.sortedByCoord.52.bam,0.0644763053015,0.916267956162,0.0989918115834,0.0784220907613,0.0554231989959,0.244470329408
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_THUMPD3_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_THUMPD3_1.Aligned.sortedByCoord.52.bam,0.0633977275161,0.914984880687,0.102692317644,0.0811716812767,0.0581437809285,0.250617053113
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TET2_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TET2_3.Aligned.sortedByCoord.52.bam,0.0617383208048,0.929169666052,0.10055160614,0.0839485052013,0.0596393697257,0.258510249062
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_THAP7_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_THAP7_2.Aligned.sortedByCoord.52.bam,0.0658894341771,0.911686804254,0.104121522162,0.0866714938962,0.0608674373241,0.262830503236
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TFCP2_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TFCP2_2.Aligned.sortedByCoord.52.bam,0.0653408122385,0.926251639397,0.0964168744168,0.0843999641543,0.0598651688009,0.262081149828
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_THRB_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_THRB_2.Aligned.sortedByCoord.52.bam,0.0657854359249,0.923642165172,0.100374589359,0.08380811275,0.0583349200675,0.259031105017
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TET1_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TET1_2.Aligned.sortedByCoord.52.bam,0.060919150311,0.914090598983,0.0916151929175,0.0809534568587,0.0592464221989,0.251415866517
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TFAP2E_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TFAP2E_3.Aligned.sortedByCoord.52.bam,0.0654205729433,0.933922444094,0.103689908023,0.0814443811408,0.0607679205845,0.252212184108
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TERF1_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TERF1_3.Aligned.sortedByCoord.52.bam,0.0649190136359,0.958085183227,0.101441331585,0.0842558440299,0.0642662049021,0.266893379785
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_THAP6_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_THAP6_2.Aligned.sortedByCoord.52.bam,0.061232449087,0.904910322216,0.0967815623191,0.0810414497559,0.0555032130737,0.247590520559
