Batch,Gene,Gene Average AEI,Gene Average Z-Score,Gene Number of sgRNAs,observed_stat,p_value,num_permutations,p_value_corrected
GAMMA,DOK1,0.9296727344979999,0.02729857118552152,3,0.0004183293663790888,0.941170588294117,100000.0,0.9822766068282038
GAMMA,DNAL4,0.9127164389233333,-1.07920429232247,3,-0.016537966208287513,0.05481945180548194,100000.0,0.2161173745173745
GAMMA,DTX1,0.9273329538596666,-0.12538654596733131,3,-0.0019214512719541998,0.8561114388856111,100000.0,0.9525106987882717
GAMMA,DPH1,0.8762595893563333,-3.458238572701164,3,-0.05299481577528753,1.999980000199998e-05,100000.0,0.0017491825081749185
GAMMA,DRAXIN,0.9150880949643333,-0.9244391085553705,3,-0.014166310167287532,0.11027889721102789,100000.0,0.3330453159556802
GAMMA,DNAJC18,0.9243570241239999,-0.31958431514478175,3,-0.004897381007620938,0.6156938430615694,100000.0,0.8221398024078664
GAMMA,DTYMK,0.927019005126,-0.14587363710508464,3,-0.0022354000056208356,0.8226117738822611,100000.0,0.9363043433594815
GAMMA,DPP8,0.9203109368786667,-0.5836164619807506,3,-0.008943468252954112,0.34075659243407563,100000.0,0.6243944115280521
GAMMA,DTX2,0.9364637939493333,0.4704570839670546,3,0.007209388817712492,0.44937550624493755,100000.0,0.7153448395369792
GAMMA,DPEP1,0.9306028795986666,0.08799627563597084,3,0.0013484744670458904,0.8644313556864431,100000.0,0.9537424797317562
GAMMA,DPEP3,0.920338669158,-0.5818067597165506,2,-0.00891573597362083,0.45434920634920634,100000.0,0.7188383065720259
GAMMA,DSTYK,0.919145826077,-0.6596471275628232,2,-0.010108579054620814,0.3898412698412698,100000.0,0.6663161816994569
GAMMA,DSE,0.906207408161,-1.5039586937463183,3,-0.023046996970620848,0.0055599444005559944,100000.0,0.05254466632531148
GAMMA,DUSP14,0.9234457351913333,-0.37905153833858596,3,-0.005808669940287503,0.5426545734542655,100000.0,0.7771376182767314
GAMMA,DRD4,0.925403778769,-0.25127711874197556,3,-0.0038506263626207904,0.6931330686693133,100000.0,0.868875135241768
GAMMA,DNAJC16,0.9447095321769999,1.0085423585763242,3,0.015455127045379102,0.1002589974100259,100000.0,0.314013644682744
GAMMA,DPCD,0.9272620717583333,-0.13001204024179577,3,-0.0019923333732874138,0.8392116078839211,100000.0,0.9439484356598925
GAMMA,DRAM2,0.9353340028395,0.39673124610986144,2,0.006079597707879136,0.5925079365079365,100000.0,0.8101966189967614
GAMMA,DUS3L,0.9433398115153334,0.9191596377062875,3,0.014085406383712584,0.14905850941490584,100000.0,0.3957558603473146
GAMMA,DNAJC28,0.9254920797206667,-0.245514937053209,3,-0.003762325410954115,0.6926330736692633,100000.0,0.8687384832451499
GAMMA,DSEL,0.9089799986005,-1.3230300677305562,2,-0.02027440653112078,0.05714285714285714,100000.0,0.2213978568805986
GAMMA,DNMBP,0.920563477915,-0.5671366018234669,2,-0.008690927216620792,0.46374603174603174,100000.0,0.7245306883977838
GAMMA,DOCK6,0.920770431033,-0.5536316344990567,2,-0.008483974098620783,0.47339682539682537,100000.0,0.7310804646190826
GAMMA,DNAL1,0.9151466569516667,-0.9206175777032005,3,-0.014107748179954083,0.11551884481155189,100000.0,0.34388285116468104
GAMMA,DNAJC14,0.9066588436013333,-1.4744997470549135,3,-0.022595561530287522,0.0034399656003439964,100000.0,0.039225474759593995
GAMMA,DRG2,0.938457690663,0.6005711418104162,2,0.009203285531379168,0.4193015873015873,100000.0,0.6898441840744324
GAMMA,DPY19L4,0.9382760850334999,0.5887202544402299,2,0.009021679901879076,0.4281904761904762,100000.0,0.6976441700376127
GAMMA,C10orf88,0.9537912880689999,1.60118294188817,3,0.0245368829373791,0.012259877401225987,100000.0,0.08753052061316122
GAMMA,C12orf76,0.9249746860483333,-0.27927806517732007,3,-0.004279719083287503,0.6590534094659053,100000.0,0.8494188971794182
GAMMA,C18orf25,0.912078596657,-1.1208274340668662,3,-0.017175808474620746,0.04871951280487195,100000.0,0.2017523006588116
GAMMA,C18orf54,0.9203273106526666,-0.5825479722426685,3,-0.008927094478954234,0.33667663323366764,100000.0,0.6203020506133679
GAMMA,C16orf87,0.9223810327786666,-0.4485299372737684,3,-0.006873372352954266,0.46115538844611553,100000.0,0.7230665161975128
GAMMA,C20orf96,0.9162216502849999,-0.8504676327256903,3,-0.01303275484662092,0.15719842801571984,100000.0,0.4095494344430997
GAMMA,C15orf39,0.9228680483353333,-0.4167491685526942,3,-0.006386356796287518,0.4954350456495435,100000.0,0.7465589288982218
GAMMA,C22orf39,0.9304874829415,0.0804659320516711,2,0.001233077809879135,0.9043809523809524,100000.0,0.969753810975917
GAMMA,C2CD2L,0.9152594473345,-0.9132573095932424,2,-0.013994957797120788,0.20876190476190476,100000.0,0.48276880461333127
GAMMA,C2orf68,0.9104076197129999,-1.229868985344979,3,-0.018846785418620948,0.02999970000299997,100000.0,0.1476518718211805
GAMMA,C15orf61,0.9184830175096668,-0.7028994744261131,3,-0.010771387621954065,0.23841761582384177,100000.0,0.5163943704792769
GAMMA,C1orf21,0.9216354741893333,-0.49718223342994067,3,-0.007618930942287494,0.4175158248417516,100000.0,0.6885613255083284
GAMMA,C11orf86,0.925919616196,-0.21761554522394458,3,-0.0033347889356207805,0.7326526734732652,100000.0,0.8879961588410723
GAMMA,C19orf25,0.9119199112923333,-1.131182632796878,3,-0.017334493839287535,0.05375946240537595,100000.0,0.21375204086779215
GAMMA,C15orf62,0.92795372987,-0.08487708268237189,3,-0.0013006752616209205,0.9085909140908591,100000.0,0.9704866077102355
GAMMA,C2CD4B,0.910424441924,-1.2287712323269289,3,-0.01882996320762076,0.025479745202547973,100000.0,0.13304229942775198
GAMMA,C15orf40,0.9091148669695,-1.3142290748581433,2,-0.020139538162120885,0.04825396825396826,100000.0,0.2002986266488877
GAMMA,C11orf71,0.9642116840199999,2.2811780450577035,2,0.03495727888837907,0.0017777777777777779,100000.0,0.025068799231492387
GAMMA,C14orf28,0.9201514991506666,-0.5940207570584327,3,-0.009102905980954201,0.3250967490325097,100000.0,0.6093648021942413
GAMMA,C12orf4,0.9044185400329999,-1.6206933718694974,3,-0.024835865098620902,0.0027199728002719973,100000.0,0.03447664074083897
GAMMA,C1QL1,0.9038500183839999,-1.6577929158008191,2,-0.02540438674762091,0.017777777777777778,100000.0,0.1084395571664925
GAMMA,C1orf54,0.900798334406,-1.8569341165017133,2,-0.02845607072562084,0.0030476190476190477,100000.0,0.036215320910973084
GAMMA,C19orf44,0.913266549595,-1.0433061782111024,2,-0.015987855536620854,0.14273015873015873,100000.0,0.38695535283755994
GAMMA,C2CD3,0.9221887703395,-0.4610762472001371,2,-0.007065634792120856,0.5561904761904762,100000.0,0.7868493308182879
GAMMA,C11orf87,0.9098019205369999,-1.2693945922039285,3,-0.0194524845946209,0.031579684203157966,100000.0,0.15234192942130148
GAMMA,C2CD4D,0.926863663757,-0.15601061949388936,3,-0.0023907413746208084,0.8029719702802972,100000.0,0.9264548840773613
GAMMA,C2orf15,0.9109481717323332,-1.194594632250961,3,-0.018306233399287608,0.02869971300286997,100000.0,0.14376156352984007
GAMMA,C1orf115,0.920674370496,-0.5599001769877491,3,-0.008580034635620848,0.35935640643593564,100000.0,0.6391859236520462
GAMMA,C1orf43,0.9330834629546666,0.24986963851159097,3,0.0038290578230457673,0.6706932930670694,100000.0,0.8541399792758042
GAMMA,C11orf24,0.917971459935,-0.736281761183581,3,-0.011282945196620875,0.22585774142258577,100000.0,0.5022678025252267
GAMMA,C1orf50,0.9274840328566668,-0.1155277096395308,3,-0.001770372274954024,0.8611113888861112,100000.0,0.9536044469956515
GAMMA,C18orf32,0.941322308573,0.7875051278519767,2,0.012067903441379202,0.2864761904761905,100000.0,0.5694365367965368
GAMMA,C19orf81,0.9227152816715,-0.42671813554998755,2,-0.006539123460120866,0.5848888888888889,100000.0,0.8068514546091833
GAMMA,C10orf105,0.9124079914055,-1.099332395198573,2,-0.016846413726120835,0.11987301587301587,100000.0,0.3500532209767602
GAMMA,C2CD4C,0.921490531728,-0.506640622958653,2,-0.007763873403620836,0.5198730158730158,100000.0,0.7625062907512801
GAMMA,C2orf81,0.9093042381116666,-1.3018714398929785,3,-0.019950167019954224,0.018879811201887982,100000.0,0.11263494459189106
GAMMA,SPG21,0.908336378355,-1.3650302582510296,3,-0.0209180267766208,0.017259827401725984,100000.0,0.10666810151555914
GAMMA,SPAG8,0.9181469554806667,-0.7248295944672135,3,-0.011107449650954115,0.22765772342276577,100000.0,0.5036141901539265
GAMMA,SPG11,0.9360470633350001,0.44326284121274445,3,0.006792658203379265,0.46015539844601555,100000.0,0.7225899290416345
GAMMA,SPECC1L,0.9499216556283333,1.3486655593345098,3,0.020667250496712475,0.023419765802341976,100000.0,0.12682927040698633
GAMMA,SPRYD7,0.9234477556163334,-0.37891969314644663,3,-0.005806649515287421,0.5440945590544095,100000.0,0.7781931338495283
GAMMA,SPPL2A,0.9404797315096666,0.732521777909822,3,0.011225326378045963,0.22797772022279778,100000.0,0.5038901038838993
GAMMA,SOWAHB,0.9321424257656666,0.1884611581208807,3,0.002888020634045807,0.7527524724752752,100000.0,0.8996410391184417
GAMMA,SRR,0.9298507540823334,0.038915446991794354,3,0.0005963489507123665,0.932930670693293,100000.0,0.9781121608587319
GAMMA,SPRYD4,0.9152230581833334,-0.9156319261354741,3,-0.01403134694828756,0.12233877661223387,100000.0,0.3544136933589259
GAMMA,SPATC1L,0.941233846381,0.7817324242370162,3,0.011979441249379219,0.1961980380196198,100000.0,0.4653914272765256
GAMMA,SPIN4,0.935738936424,0.423155659909844,3,0.0064845312923791365,0.4988950110498895,100000.0,0.7498340461936036
GAMMA,SPRYD3,0.912320947223,-1.1050125649481424,3,-0.016933457908620886,0.04935950640493595,100000.0,0.203535239517949
GAMMA,SPRED2,0.9158265883023334,-0.8762478636233461,3,-0.01342781682928762,0.13135868641313586,100000.0,0.369409347707166
GAMMA,SRGAP2,0.9085004433023333,-1.3543240085736643,3,-0.02075396182928757,0.015019849801501985,100000.0,0.09839970514152535
GAMMA,SRSF11,0.9179593051585,-0.7370749353142939,2,-0.011295099973120837,0.32965079365079364,100000.0,0.6139645503033896
GAMMA,SRPK3,0.9146082682293333,-0.9557507623259264,3,-0.014646136902287554,0.0975590244097559,100000.0,0.3093731789295595
GAMMA,SPEF1,0.9243982089666667,-0.31689675015494423,3,-0.004856196164954141,0.6220337796622034,100000.0,0.8264176571359002
GAMMA,SPHK1,0.9277937346263334,-0.09531775909575664,3,-0.0014606705052874203,0.8901110988890111,100000.0,0.9637177111764411
GAMMA,SPRR2F,0.9215013574365,-0.5059341787119178,2,-0.007753047695120863,0.5221587301587302,100000.0,0.7637901948739709
GAMMA,SRC,0.9571895031285,1.8229374328732522,2,0.02793509799687921,0.030984126984126985,100000.0,0.15045687500949628
GAMMA,SPINT2,0.9206118143729999,-0.5639823498258344,3,-0.00864259075862095,0.35429645703542967,100000.0,0.6352350990635235
GAMMA,SRD5A1,0.9156283854439999,-0.8891818225376363,2,-0.013626019687620894,0.22704761904761905,100000.0,0.5031057705068346
GAMMA,SPTLC2,0.9426263478629999,0.872601734133578,2,0.013371942731379094,0.24355555555555555,100000.0,0.5232465951581649
GAMMA,SPEGNB,0.9384522511736666,0.6002161815835878,3,0.009197846042045765,0.3191568084319157,100000.0,0.6023619867383545
GAMMA,SRMS,0.9239691910423332,-0.3448928156682367,3,-0.005285214089287615,0.5740342596574034,100000.0,0.7976650198544091
GAMMA,SPART,0.9025795426496667,-1.7406992930733125,3,-0.026674862481954054,0.0010399896001039989,100000.0,0.017292298559904135
GAMMA,SPATA13,0.9209354895126666,-0.5428605507093702,3,-0.008318915618954259,0.37839621603783963,100000.0,0.6552163456987757
GAMMA,SRD5A3,0.9144243557436668,-0.9677521862884261,3,-0.01483004938795407,0.09553904460955391,100000.0,0.3055153506965845
GAMMA,SPATA25,0.9284954753636666,-0.04952484802739532,3,-0.0007589297679542195,0.9452505474945251,100000.0,0.98395159347621
GAMMA,SPAG9,0.892331447779,-2.4094506880912165,3,-0.036922957352620744,0.0002599974000259997,100000.0,0.006162431600616243
GAMMA,SREK1IP1,0.9378319527653334,0.5597378847747182,3,0.008577547633712546,0.35345646543534565,100000.0,0.6349855762222666
GAMMA,SPRTN,0.930252240477,0.06511491039474859,2,0.0009978353453791167,0.9211428571428572,100000.0,0.974043698291794
GAMMA,SRI,0.9161821892609999,-0.8530427079159445,3,-0.013072215870620685,0.14555854441455585,100000.0,0.3904291183942851
GAMMA,SPSB4,0.9281266805125,-0.0735909865932145,2,-0.0011277246191208068,0.9325714285714286,100000.0,0.978087266373152
GAMMA,SPATS2L,0.9157814208649999,-0.8791953174776737,2,-0.013472984266620913,0.2295873015873016,100000.0,0.505980457958081
GAMMA,SPTSSA,0.918543803604,-0.6989328068751081,2,-0.010710601527620822,0.35784126984126985,100000.0,0.6383463719921234
GAMMA,SPRED1,0.9310538373665,0.1174240512507268,2,0.0017994322348792169,0.8665396825396825,100000.0,0.9537953651422458
GAMMA,SRSF8,0.9447563759426667,1.0115992031930867,3,0.015501970811045873,0.1006189938100619,100000.0,0.31451526799957163
GAMMA,APAF1,0.9717225045276666,2.771305405861929,3,0.04246809939604579,0.00013999860001399987,100000.0,0.005886671902511744
GAMMA,ANOS1,0.9320259024773333,0.18085729490450242,3,0.0027714973457124703,0.7511524884751153,100000.0,0.8988137320044297
GAMMA,ANKRD61,0.9467431207945,1.1412465579430062,2,0.01748871566287913,0.13180952380952382,100000.0,0.3698015216064576
GAMMA,ANKRD54,0.937443667754,0.5343998930532565,2,0.008189262622379179,0.4685714285714286,100000.0,0.7286852265799634
GAMMA,API5,0.9219033211109999,-0.4797035698562342,3,-0.007351084020620902,0.4289157108428916,100000.0,0.6985331524454258
GAMMA,ANKS1A,0.898399330757,-2.0134839003560705,2,-0.030855074374620872,0.00025396825396825396,100000.0,0.006102215245072388
GAMMA,AP5Z1,0.9303853349003334,0.07380014237167304,3,0.0011309297687125408,0.8878711212887871,100000.0,0.9627246958623106
GAMMA,APOA1,0.9219374262046666,-0.47747800215271036,3,-0.007316978926954265,0.43277567224327756,100000.0,0.7008065227623969
GAMMA,AP5S1,0.9308107180296666,0.10155901509376448,3,0.0015563128980458085,0.8564914350856492,100000.0,0.9527949747213289
GAMMA,ANTXR1,0.907634760888,-1.4108151251698717,2,-0.02161964424362084,0.037333333333333336,100000.0,0.17059421804249392
GAMMA,ARFGEF2,0.934275357627,0.32764811684309114,3,0.0050209524953791496,0.5897941020589794,100000.0,0.8096849984999446
GAMMA,AOC3,0.8983810350756666,-2.01467780640094,3,-0.030873370055954252,9.99990000099999e-05,100000.0,0.0046031118636182065
GAMMA,APIP,0.9419195014126668,0.8264756438026927,3,0.012665096281045951,0.16919830801691982,100000.0,0.4270731318660839
GAMMA,AP1S1,0.9326331947500001,0.22048686114631252,3,0.00337878961837923,0.7101328986710133,100000.0,0.8767394595958049
GAMMA,ARFGAP3,0.9225384530093333,-0.4382572963399171,3,-0.006715952122287483,0.4727752722472775,100000.0,0.7309338043264432
GAMMA,ANKS6,0.9321686764043333,0.19017417419362181,3,0.0029142712727124875,0.7447725522744773,100000.0,0.8951430067944751
GAMMA,ANXA7,0.9455866457405,1.0657794281568076,2,0.016332240608879167,0.15492063492063493,100000.0,0.40547327620679513
GAMMA,ANXA11,0.9360067201546668,0.44063019988107804,3,0.006752315023045741,0.46833531664683353,100000.0,0.7284475688054786
GAMMA,ANO6,0.903412099231,-1.6863698413825712,2,-0.025842305900620866,0.012698412698412698,100000.0,0.08934860616276545
GAMMA,ARFGEF1,0.9280668888504999,-0.07749276130135258,2,-0.001187516281120904,0.9287619047619048,100000.0,0.9770208827336564
GAMMA,APPBP2,0.9292871700809999,0.0021381150234619875,3,3.276494937920482e-05,0.987550124498755,100000.0,0.9966084819723693
GAMMA,ANXA2,0.9317669673943333,0.16396018376719895,3,0.002512562262712459,0.7768122318776812,100000.0,0.9112778766271611
GAMMA,ARAP1,0.937126239708,0.5136857553272337,2,0.007871834576379189,0.48533333333333334,100000.0,0.7397572791643511
GAMMA,ANXA9,0.91152377393,-1.1570330388501453,3,-0.017730631201620883,0.03869961300386996,100000.0,0.17384458380480133
GAMMA,ANO8,0.9278385133835001,-0.09239566901947176,2,-0.0014158917481207345,0.9178412698412698,100000.0,0.9736247618756408
GAMMA,ANXA6,0.9339566621613334,0.3068512721670633,3,0.004702257029712609,0.6125738742612574,100000.0,0.8207063578874016
GAMMA,AP2A2,0.926469252595,-0.1817483803291362,3,-0.0027851525366208163,0.7806121938780612,100000.0,0.9134879804533503
GAMMA,ARFGEF3,0.9293845570235,0.008493213651581802,2,0.00013015189187914888,0.9757460317460317,100000.0,0.9921078568107856
GAMMA,AQP3,0.9525159982955,1.5179624188696652,2,0.023261593163879213,0.0380952380952381,100000.0,0.1721865386981666
GAMMA,APCDD1L,0.9148237050416667,-0.9416921816234273,3,-0.014430700089954174,0.1041789582104179,100000.0,0.32009978460103
GAMMA,ANKRD65,0.9112133676290001,-1.1772889644085884,3,-0.01804103750262076,0.043039569604303954,100000.0,0.18602280512627944
GAMMA,AP2S1,0.9463388519786666,1.1148655243984598,3,0.017084446847045798,0.06273937260627394,100000.0,0.23419485822213906
GAMMA,AP1B1,0.9217797524613333,-0.4877671863515863,3,-0.007474652670287574,0.42133578664213356,100000.0,0.6912404408126243
GAMMA,APLN,0.9137453318635,-1.0120626823213743,2,-0.015509073268120788,0.16025396825396826,100000.0,0.4143012729379859
GAMMA,ANKRD63,0.927036418188,-0.14473732741523657,3,-0.0022179869436208532,0.8207117928820712,100000.0,0.93548095145922
GAMMA,AP1AR,0.9152695346856667,-0.9125990477162911,3,-0.01398487044595409,0.13023869761302387,100000.0,0.3680347816877243
GAMMA,APBB2,0.9264550904535,-0.182672547406436,2,-0.002799314678120779,0.8195555555555556,100000.0,0.9353698686395182
GAMMA,AQP11,0.9062723842939999,-1.4997186003304228,2,-0.02298202083762091,0.01650793650793651,100000.0,0.10394414161152823
GAMMA,PSMD10,0.9299937868353334,0.048249216273712765,3,0.0007393817037125716,0.921950780492195,100000.0,0.9742699433288242
GAMMA,PRR19,0.923215530993,-0.39407378205483307,2,-0.006038874138620809,0.6156190476190476,100000.0,0.8221398024078664
GAMMA,PRSS27,0.9084323360785,-1.3587684249773073,2,-0.020822069053120784,0.042666666666666665,100000.0,0.18500875888282928
GAMMA,PSMB8,0.949747659494,1.3373112384551997,2,0.020493254362379143,0.07288888888888889,100000.0,0.2558130907793829
GAMMA,PRR5,0.9309076552473333,0.10788476640284698,3,0.0016532501157124901,0.8458115418845812,100000.0,0.9471696756595359
GAMMA,PSEN1,0.932817084101,0.2324867754291316,2,0.0035626789693791183,0.7423492063492063,100000.0,0.8934341762391852
GAMMA,PTPN2,0.9356145003583333,0.4150354391707422,3,0.006360095226712437,0.4943350566494335,100000.0,0.7456359934318554
GAMMA,PTPN21,0.9400877574793333,0.706943054946735,3,0.010833352347712433,0.24941750582494174,100000.0,0.5302199711680042
GAMMA,PTP4A1,0.9007237058235,-1.861804091778576,2,-0.0285306993081208,0.011174603174603174,100000.0,0.08265367895771591
GAMMA,PTGR3,0.9092080798906667,-1.308146356865132,3,-0.020046325240954177,0.024479755202447974,100000.0,0.13049625898381698
GAMMA,PTAR1,0.9154088437626667,-0.903508271258994,3,-0.013845561368954207,0.13651863481365187,100000.0,0.37844436769578427
GAMMA,PTER,0.9193641073763333,-0.645402926540318,3,-0.009890297755287492,0.27909720902790974,100000.0,0.5624667690732207
GAMMA,PTK2,0.938349708029,0.5935246089634295,2,0.009095302897379143,0.43352380952380953,100000.0,0.7016282824010434
GAMMA,PTGR2,0.94327564759,0.9149725458499013,3,0.014021242458379324,0.13429865701342986,100000.0,0.3740904675995411
GAMMA,PTPN5,0.9415209248245,0.8004660632199756,2,0.012266519692879174,0.27936507936507937,100000.0,0.5627192501443998
GAMMA,PTGFRN,0.9315107870354999,0.14724283537141314,2,0.002256381903879112,0.8380952380952381,100000.0,0.9437768256828625
GAMMA,PRR35,0.929577260132,0.021068279969765902,3,0.0003228550003790964,0.9582904170958291,100000.0,0.9892415343290962
GAMMA,PRSS35,0.9198214865936666,-0.6155561117416612,3,-0.009432918537954249,0.3292767072329277,100000.0,0.6135181255771592
GAMMA,PTGER1,0.9261642924763334,-0.20164890890122197,3,-0.003090112655287469,0.7522524774752253,100000.0,0.8992910342194104
GAMMA,PSMF1,0.9371744507145,0.5168318208407766,2,0.007920045582879176,0.4815238095238095,100000.0,0.7360442628318781
GAMMA,PRR3,0.9100109213600001,-1.2557559994991316,2,-0.019243483771620773,0.06704761904761905,100000.0,0.24352096187312136
GAMMA,PRSS22,0.9196398762705,-0.6274073054025439,2,-0.009614528861120797,0.4126984126984127,100000.0,0.6858802854114723
GAMMA,PTPN18,0.9285766243765,-0.044229374456795506,2,-0.0006777807551208159,0.9686349206349206,100000.0,0.9907544420063907
GAMMA,PTCH1,0.9526040596986668,1.523708968541399,3,0.023349654567045963,0.02135978640213598,100000.0,0.12044660984724777
GAMMA,PSORS1C2,0.9398587353633333,0.6919979493931813,3,0.010604330231712478,0.25457745422545774,100000.0,0.5358686918545976
GAMMA,PTPN11,0.9320014308093333,0.1792603676394926,3,0.0027470256777124558,0.7546524534754653,100000.0,0.9009268848070461
GAMMA,PRR29,0.9036226147016667,-1.6726324085759974,3,-0.025631790429954115,0.004099959000409996,100000.0,0.043517283273769206
GAMMA,PTPRF,0.9237905572843333,-0.3565497700941503,3,-0.005463847847287484,0.5727142728572714,100000.0,0.7967168809304431
GAMMA,PTPN9,0.924927133977,-0.2823811311072796,2,-0.0043272711546208376,0.7212698412698413,100000.0,0.8812833237979927
GAMMA,PRRT3,0.9075731997463333,-1.4148323693394544,3,-0.021681205385287505,0.008259917400825992,100000.0,0.06860516390087762
GAMMA,PTN,0.9152759134783333,-0.9121827921538501,3,-0.013978491653287572,0.11409885901140988,100000.0,0.3415156129068415
GAMMA,PRRT4,0.90600773502,-1.51698859767252,2,-0.02324667011162085,0.015746031746031747,100000.0,0.1006687088090597
GAMMA,PTPRA,0.9360207882806666,0.44154823186717024,3,0.006766383149045874,0.46655533444665553,100000.0,0.7275689110535837
GAMMA,PTP4A3,0.9132092639455001,-1.047044420147881,2,-0.01604514118612077,0.14273015873015873,100000.0,0.38695535283755994
GAMMA,PRXL2B,0.9032874393415,-1.6945046680072273,2,-0.02596696579012081,0.0027936507936507935,100000.0,0.03458835468142494
GAMMA,PRX,0.916346788744,-0.8423015764896006,2,-0.012907616387620835,0.26082539682539685,100000.0,0.5430085504962915
GAMMA,PRR12,0.9083338153589999,-1.3651975095472035,2,-0.0209205897726209,0.03911111111111111,100000.0,0.17399073132135187
GAMMA,PRRG2,0.9031851455744999,-1.7011799671966144,2,-0.026069259557120916,0.005333333333333333,100000.0,0.051314998166483314
GAMMA,PTGR1,0.9297759725890001,0.03403549333998651,3,0.0005215674573793017,0.939770602293977,100000.0,0.9820308958524165
GAMMA,PTPRG,0.9241693947513333,-0.33182828890778276,3,-0.005085010380287525,0.5949940500594995,100000.0,0.8116763172873416
GAMMA,TSSK4,0.9317115822296667,0.16034596018695346,3,0.0024571770980458263,0.7792522074779252,100000.0,0.9127279773137718
GAMMA,TSPAN2,0.9321405147879999,0.18833645504225172,3,0.0028861096563792543,0.7429325706742933,100000.0,0.8938394797620113
GAMMA,TRIM14,0.9494101425029999,1.3152861731701835,3,0.0201557373713791,0.02979970200297997,100000.0,0.14708137343005803
GAMMA,TRIP11,0.9267971286423333,-0.1603524460784912,3,-0.0024572764892875076,0.8034319656803433,100000.0,0.9266538272240911
GAMMA,TSPAN17,0.9275034507803334,-0.11426057036103161,3,-0.0017509543512875814,0.8627513724862751,100000.0,0.9536862592514624
GAMMA,TRIM4,0.9257071115056666,-0.2314827868821998,3,-0.0035472936259541843,0.7198728012719873,100000.0,0.8812833237979927
GAMMA,TRIM32,0.9222116133043333,-0.4595856028617115,3,-0.007042791827287398,0.45065549344506556,100000.0,0.7163636760578959
GAMMA,TTC19,0.940338439659,0.7233016132420999,3,0.011084034527379272,0.2567174328256717,100000.0,0.5384680749212647
GAMMA,TRIM65,0.9074657315619999,-1.421845331172846,3,-0.021788673569620887,0.006099939000609994,100000.0,0.05615796473614211
GAMMA,TSPAN12,0.917279900607,-0.7814102724995151,2,-0.011974504524620788,0.2973968253968254,100000.0,0.5808469483967474
GAMMA,TRIM62,0.9255549903795,-0.24140962856541337,2,-0.0036994147521208776,0.7588571428571429,100000.0,0.9027992626839513
GAMMA,TRO,0.917118778468,-0.7919244857834804,3,-0.01213562666362078,0.1864181358186418,100000.0,0.45186003113645784
GAMMA,TSPAN5,0.9478082813563334,1.210754853936933,3,0.018553876224712607,0.05531944680553195,100000.0,0.21764457119261466
GAMMA,TRIM54,0.9091077249396666,-1.314695136352946,3,-0.02014668019195409,0.02083979160208398,100000.0,0.11928325742920581
GAMMA,TRIO,0.910596974512,-1.2175124168722318,3,-0.018657430619620885,0.02977970220297797,100000.0,0.1470656552610081
GAMMA,TTC17,0.9046938720146667,-1.602726261966987,3,-0.024560533116954164,0.005999940000599994,100000.0,0.05564737565773864
GAMMA,TRUB1,0.9392471518736666,0.6520883547762155,3,0.009992746742045755,0.27595724042759573,100000.0,0.5586373203613486
GAMMA,TRIM3,0.9262645167173332,-0.195108659047057,3,-0.0029898884142876003,0.7578124218757812,100000.0,0.9023590798809507
GAMMA,TRIM26,0.9164821403176666,-0.8334690515325441,3,-0.012772264813954215,0.17741822581774183,100000.0,0.43882912980824945
GAMMA,TSPAN6,0.9079830233403333,-1.388088852260661,3,-0.021271381791287514,0.012379876201237988,100000.0,0.08831516905059335
GAMMA,TSC2,0.9235085988486667,-0.37494929698854546,3,-0.00574580628295418,0.5426345736542635,100000.0,0.7771376182767314
GAMMA,TRIM61,0.9225505225846667,-0.4374696821108046,3,-0.0067038825469540875,0.47367526324736753,100000.0,0.7312910595518934
GAMMA,TSPAN9,0.9451235059380001,1.0355566996478536,2,0.015869100806379266,0.16507936507936508,100000.0,0.4215652022758003
GAMMA,TRIM36,0.943436950687,0.9254985677594172,2,0.014182545555379122,0.21282539682539683,100000.0,0.48765284795255975
GAMMA,TRIM39,0.932929077028,0.23979500462768744,2,0.003674671896379156,0.737015873015873,100000.0,0.8903590091652921
GAMMA,TRPM7,0.902105774429,-1.771615591417981,2,-0.027148630702620857,0.0030476190476190477,100000.0,0.036215320910973084
GAMMA,TRIM23,0.9304556172966666,0.07838650219623429,3,0.001201212165045984,0.8896911030889691,100000.0,0.9635015338801541
GAMMA,TRIM44,0.9193679155185,-0.6451544217773819,2,-0.009886489613120886,0.39974603174603174,100000.0,0.6742871347446081
GAMMA,TSEN54,0.932164646257,0.18991118222435488,2,0.002910241125379187,0.7921269841269841,100000.0,0.9204645936800895
GAMMA,TTC32,0.925743976913,-0.22907709168780363,3,-0.003510428218620798,0.7161928380716193,100000.0,0.8802440850117282
GAMMA,TRIM68,0.8857471397543333,-2.83911739515176,3,-0.04350726537728755,0.0007799922000779992,100000.0,0.014153136476933986
GAMMA,TTC30B,0.9263253904703334,-0.19113627122741628,3,-0.002929014661287477,0.7648123518764812,100000.0,0.9056625707774874
GAMMA,TRIP10,0.9149460368115,-0.933709279165606,2,-0.014308368320120834,0.19733333333333333,100000.0,0.4664533333333334
GAMMA,TTC21B,0.9076813432073333,-1.407775341538822,3,-0.02157306192428754,0.00907990920090799,100000.0,0.07298978480803427
GAMMA,TSEN2,0.929845924844,0.03860030940641124,2,0.0005915197123791405,0.946031746031746,100000.0,0.9839671455876978
GAMMA,TTC30A,0.9386015229075,0.6099570828435384,2,0.009347117775879155,0.4132063492063492,100000.0,0.6861896522481519
