StrandDecidingMethod,Group,Sample,SamplePath,A2CEditingIndex,A2GEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RANBP10_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RANBP10_1.Aligned.sortedByCoord.216.bam,0.0623284304389,0.940651915102,0.0909485539547,0.126932734118,0.0592359254104,0.236955645873
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RALGPS2_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RALGPS2_1.Aligned.sortedByCoord.216.bam,0.0599473375604,0.961267940935,0.0913416888279,0.131178373812,0.057466774898,0.253200664645
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RASA4_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RASA4_2.Aligned.sortedByCoord.216.bam,0.0606721904184,0.917211522927,0.0893111963225,0.125726829915,0.0582060830797,0.241654626279
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RASL12_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RASL12_2.Aligned.sortedByCoord.216.bam,0.0628962894787,0.905377723746,0.0958740398439,0.131384614257,0.0608355060736,0.248427836106
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RANBP9_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RANBP9_3.Aligned.sortedByCoord.216.bam,0.0650641115964,0.977265630689,0.0912126548879,0.13235892253,0.0620224277948,0.24554438759
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB4A_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB4A_1.Aligned.sortedByCoord.216.bam,0.0615371339258,0.925547479474,0.0941248660235,0.130224870793,0.0600611470567,0.243090959017
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RALY_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RALY_2.Aligned.sortedByCoord.216.bam,0.0621479074289,0.962013696659,0.0942989716334,0.132670164568,0.0602910889547,0.24784551277
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RASA2_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RASA2_2.Aligned.sortedByCoord.216.bam,0.0634492399076,0.933018815,0.0893243017497,0.131033062309,0.0585824942427,0.241445487718
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAD50_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAD50_3.Aligned.sortedByCoord.216.bam,0.0629073656662,0.967701170309,0.0904001571748,0.127611510788,0.0622734616067,0.245722628297
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAMP2_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAMP2_3.Aligned.sortedByCoord.216.bam,0.0622126063459,0.935359020438,0.0907336281881,0.125732594166,0.0582031981559,0.243198919976
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB4A_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB4A_2.Aligned.sortedByCoord.216.bam,0.0625796317773,0.910502188288,0.0910478058176,0.122728564911,0.0590643738114,0.241179515086
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB3IL1_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB3IL1_1.Aligned.sortedByCoord.216.bam,0.0645907723668,0.924558578157,0.0908545768314,0.13137357857,0.0597226490355,0.241791501068
